V2_mean	Isense_mean
510	509
217	426	482
217	426	482
217	426	482
217	426	482
217	426	482
217	426	482
217	426	482
217	426	482
218	425	482
218	425	482
218	426	482
218	426	483
218	426	482
218	426	482
218	425	482
218	425	483
218	425	482
218	424	482
219	423	482
219	423	483
219	423	483
219	423	482
219	423	483
219	423	482
219	423	483
219	423	482
219	422	483
219	422	482
220	421	483
220	421	483
220	421	483
220	421	483
220	421	482
220	421	483
220	421	482
220	421	483
220	421	483
220	421	483
221	421	483
221	421	483
221	421	483
221	422	484
221	422	483
221	422	484
221	423	483
221	423	483
221	423	483
221	423	483
222	424	483
222	424	482
222	425	483
222	426	482
222	427	483
222	427	483
222	428	483
222	428	483
222	429	484
222	429	483
223	430	483
223	430	483
223	432	483
223	433	483
223	434	483
223	435	483
223	436	483
223	436	484
223	437	484
223	438	484
224	438	483
224	439	484
224	440	483
224	441	483
224	442	483
224	443	483
224	444	484
224	444	484
224	445	484
224	446	484
225	446	484
225	447	483
225	448	484
225	449	484
225	449	485
225	450	483
225	451	484
225	451	483
225	452	484
225	453	484
226	453	484
226	454	484
226	455	484
226	455	484
226	455	484
226	456	484
226	456	484
226	456	485
226	456	484
226	456	484
227	456	484
227	456	484
227	458	484
227	459	485
227	460	484
227	461	484
227	462	485
227	463	485
227	463	485
227	464	484
228	464	485
228	465	485
228	465	484
228	466	484
228	467	485
228	467	485
228	468	485
228	468	485
228	469	485
228	469	485
229	469	485
229	469	485
229	469	486
229	469	485
229	469	485
229	470	486
229	470	485
229	470	485
229	470	485
229	470	485
230	470	485
230	470	486
230	470	485
230	471	486
230	470	485
230	470	486
230	470	486
230	470	486
230	470	485
230	470	486
231	469	486
231	469	485
231	469	486
231	469	486
231	469	486
231	469	486
231	469	486
231	469	485
231	468	486
231	468	486
232	468	486
232	467	485
232	468	486
232	468	486
232	468	486
232	468	486
232	468	486
232	468	486
232	468	486
232	468	486
233	468	486
233	468	486
233	468	486
233	469	486
233	469	486
233	469	486
233	470	486
233	471	486
233	471	486
233	471	486
234	471	486
234	472	486
234	472	486
234	472	486
234	473	487
234	473	486
234	474	487
234	474	486
234	474	486
234	474	486
235	475	487
235	475	486
235	476	486
235	476	486
235	477	486
235	477	486
235	478	486
235	478	487
235	478	486
235	478	486
236	479	486
236	479	486
236	479	487
236	480	486
236	480	486
236	481	486
236	481	487
236	482	487
236	482	487
236	482	486
237	482	487
237	482	487
237	483	487
237	483	487
237	484	486
237	484	486
237	485	487
237	485	487
237	486	487
237	486	487
238	486	487
238	486	486
238	487	487
238	487	487
238	487	487
238	488	487
238	488	487
238	488	487
238	488	487
238	488	487
239	488	488
239	488	487
239	489	488
239	489	488
239	489	487
239	489	488
239	489	487
239	489	487
239	489	487
239	489	487
240	489	487
240	489	487
240	489	488
240	489	487
240	490	488
240	490	487
240	490	488
240	490	488
240	490	487
240	490	488
241	490	487
241	490	488
241	490	487
241	491	487
241	491	487
241	492	488
241	492	487
241	492	488
241	492	487
241	492	487
242	493	487
242	492	487
242	493	489
242	493	488
242	494	487
242	494	487
242	494	488
242	494	487
242	494	488
242	494	488
243	495	488
243	495	488
243	495	488
243	495	488
243	496	487
243	496	488
243	496	488
243	496	488
243	496	488
243	496	488
244	496	487
244	496	488
244	497	487
244	497	488
244	498	488
244	498	488
244	499	488
244	499	488
244	499	489
244	499	488
245	499	488
245	499	488
245	500	489
245	501	488
245	502	489
245	503	487
245	503	489
245	504	488
245	504	488
245	504	487
246	504	489
246	505	488
246	505	488
246	506	488
246	507	488
246	508	488
246	508	489
246	508	489
246	509	489
246	509	488
247	509	488
247	509	489
247	510	489
247	510	488
247	511	488
247	511	489
247	511	489
247	512	489
247	512	489
247	512	488
248	512	489
248	512	489
248	512	489
248	513	488
248	513	489
248	513	488
248	514	489
248	514	489
248	514	488
248	513	489
249	513	489
249	513	489
249	514	490
249	514	489
249	514	490
249	515	489
249	515	489
249	514	489
249	514	489
249	514	489
250	513	490
250	513	489
250	513	490
250	513	489
250	513	489
250	513	490
250	513	489
250	512	489
250	512	489
250	512	490
251	511	489
251	511	489
251	511	490
251	511	489
251	511	489
251	511	489
251	511	490
251	511	489
251	511	490
251	511	490
252	510	489
252	511	490
252	511	490
252	511	491
252	511	489
252	512	490
252	512	489
252	512	489
252	512	489
252	512	490
253	513	489
253	513	489
253	514	490
253	514	490
253	514	490
253	515	489
253	515	489
253	515	490
253	515	490
253	516	490
254	516	490
254	516	489
254	516	490
254	516	490
254	516	490
254	516	489
254	516	489
254	515	490
254	515	490
254	515	490
255	515	489
255	514	490
255	514	490
255	513	490
255	513	489
255	512	490
255	512	490
255	512	489
255	511	490
255	511	490
255	511	490
255	510	489
255	510	490
255	509	490
255	509	490
255	509	490
255	508	490
255	508	490
255	508	490
255	508	490
254	508	490
254	508	490
254	508	489
254	508	490
254	508	490
254	507	490
254	507	490
254	507	490
254	507	489
254	507	490
253	507	490
253	507	490
253	507	490
253	507	489
253	507	489
253	508	490
253	507	490
253	508	489
253	508	490
253	508	490
252	507	490
252	507	490
252	507	489
252	507	489
252	507	490
252	507	490
252	506	490
252	506	490
252	506	489
252	506	489
251	506	490
251	506	490
251	505	490
251	505	489
251	504	490
251	504	490
251	503	490
251	503	489
251	502	490
251	502	489
250	502	490
250	502	489
250	501	489
250	501	489
250	500	490
250	499	490
250	499	490
250	499	490
250	498	489
250	498	490
249	497	489
249	497	489
249	496	489
249	496	490
249	496	490
249	495	489
249	495	489
249	494	490
249	494	490
249	493	489
248	493	489
248	493	489
248	493	489
248	492	489
248	492	489
248	492	489
248	492	489
248	492	489
248	492	489
248	492	490
247	492	489
247	492	489
247	492	489
247	491	489
247	491	489
247	491	489
247	490	490
247	490	489
247	490	489
247	491	489
246	491	489
246	491	490
246	490	489
246	489	488
246	489	488
246	488	489
246	488	489
246	487	489
246	487	489
246	487	489
245	487	490
245	486	490
245	485	489
245	485	489
245	484	488
245	483	489
245	483	489
245	482	489
245	481	489
245	481	488
244	481	488
244	480	489
244	479	489
244	479	488
244	478	489
244	477	488
244	477	489
244	477	488
244	476	488
244	476	488
243	476	489
243	476	489
243	475	488
243	474	488
243	474	488
243	473	489
243	473	488
243	473	488
243	473	488
243	473	488
242	474	488
242	473	488
242	473	488
242	473	489
242	473	488
242	472	487
242	472	488
242	472	489
242	472	488
242	472	487
241	473	488
241	473	488
241	472	488
241	473	488
241	472	488
241	472	488
241	472	488
241	472	488
241	472	488
241	472	488
240	472	488
240	472	488
240	472	488
240	472	488
240	472	488
240	472	488
240	472	487
240	472	488
240	471	488
240	472	488
239	472	487
239	472	487
239	471	488
239	471	488
239	471	488
239	471	488
239	470	488
239	471	488
239	471	488
239	471	488
238	471	488
238	471	487
238	470	488
238	470	488
238	469	487
238	469	488
238	469	487
238	469	487
238	468	487
238	468	487
237	468	487
237	468	488
237	467	487
237	466	488
237	466	487
237	466	487
237	465	487
237	464	488
237	464	488
237	464	487
236	464	487
236	463	488
236	463	487
236	462	487
236	462	487
236	461	487
236	461	487
236	460	487
236	460	487
236	460	487
235	460	487
235	459	488
235	459	487
235	458	486
235	458	487
235	457	487
235	457	487
235	457	487
235	457	487
235	457	487
234	457	487
234	457	487
234	456	487
234	456	487
234	455	487
234	455	487
234	454	487
234	454	487
234	454	487
234	454	487
233	454	486
233	454	486
233	453	486
233	453	487
233	452	487
233	452	487
233	451	487
233	451	486
233	451	486
233	451	487
232	451	487
232	450	487
232	450	487
232	449	486
232	449	486
232	449	487
232	448	486
232	448	486
232	448	486
232	448	486
231	448	487
231	447	486
231	447	486
231	447	486
231	446	486
231	446	487
231	446	486
231	446	487
231	446	487
231	446	486
230	446	486
230	446	487
230	445	486
230	445	486
230	444	486
230	444	486
230	443	486
230	443	486
230	443	485
230	443	486
229	443	486
229	443	486
229	442	486
229	441	486
229	441	486
229	440	485
229	439	486
229	439	486
229	439	486
229	439	486
228	439	485
228	439	485
228	438	485
228	437	486
228	437	486
228	436	486
228	436	486
228	436	485
228	435	486
228	435	485
227	435	486
227	435	486
227	434	486
227	434	485
227	433	486
227	433	485
227	433	486
227	432	486
227	432	486
227	432	485
226	432	485
226	431	485
226	430	485
226	428	486
226	427	485
226	426	485
226	425	485
226	423	485
226	422	485
226	421	485
225	420	485
225	419	485
225	418	485
225	417	486
225	415	485
225	414	485
225	413	484
225	413	484
225	412	485
225	412	485
224	411	485
224	410	485
224	409	485
224	408	485
224	408	484
224	407	485
224	407	484
224	406	485
224	406	484
224	405	484
223	405	484
223	405	485
223	405	485
223	404	484
223	404	484
223	404	484
223	403	485
223	403	484
223	403	484
223	403	484
222	403	484
222	403	484
222	402	484
222	401	484
222	401	484
222	400	484
222	400	484
222	400	484
222	400	484
222	400	484
221	399	484
221	399	483
221	398	483
221	397	483
221	397	484
221	396	484
221	396	483
221	395	484
221	395	483
221	395	484
220	395	483
220	395	483
220	394	484
220	394	484
220	393	483
220	392	484
220	392	484
220	391	483
220	391	483
220	391	483
219	391	483
219	391	483
219	390	484
219	390	484
219	389	483
219	388	483
219	388	483
219	388	483
219	387	483
219	387	483
218	387	483
218	387	483
218	386	483
218	385	483
218	384	483
218	383	483
218	383	484
218	383	482
218	383	483
218	382	483
217	382	483
217	381	483
217	380	482
217	379	482
217	378	482
217	378	483
217	377	483
217	376	483
217	376	482
217	375	483
216	375	483
216	375	483
216	374	482
216	373	482
216	372	482
216	371	482
216	371	483
216	370	483
216	370	482
216	369	482
215	369	483
215	368	482
215	368	482
215	368	482
215	367	482
215	367	482
215	367	482
215	366	482
215	366	482
215	365	482
214	365	482
214	364	482
214	364	482
214	363	482
214	363	482
214	363	482
214	362	482
214	362	482
214	361	482
214	361	481
213	360	482
213	360	481
213	359	482
213	359	481
213	359	482
213	358	482
213	358	481
213	357	481
213	357	481
213	357	482
212	356	481
212	356	481
212	355	481
212	355	482
212	355	482
212	354	482
212	354	482
212	354	482
212	353	482
212	353	481
211	352	482
211	351	482
211	351	482
211	351	481
211	351	482
211	350	481
211	350	480
211	349	482
211	349	481
211	348	482
210	348	481
210	347	481
210	347	481
210	346	482
210	346	482
210	345	481
210	345	481
210	344	481
210	344	481
210	344	481
209	343	481
209	343	481
209	342	482
209	341	481
209	341	481
209	341	481
209	340	481
209	340	481
209	340	481
209	339	481
208	339	480
208	338	482
208	338	482
208	337	481
208	337	481
208	337	481
208	336	481
208	336	481
208	335	481
208	335	481
207	334	481
207	333	481
207	333	481
207	333	481
207	332	481
207	332	481
207	331	481
207	331	480
207	330	480
207	330	481
206	329	481
206	329	481
206	328	481
206	328	480
206	327	481
206	327	481
206	326	482
206	326	480
206	325	480
206	325	481
205	324	480
205	323	480
205	323	481
205	323	482
205	322	481
205	321	481
205	321	481
205	319	481
205	319	481
205	319	481
204	319	481
204	319	481
204	319	482
204	318	481
204	318	480
204	317	481
204	317	481
204	316	481
204	316	480
204	315	481
203	315	481
203	314	481
203	314	481
203	313	481
203	313	481
203	312	480
203	312	481
203	311	480
203	310	481
203	310	481
202	309	481
202	309	481
202	308	480
202	308	481
202	307	481
202	307	481
202	306	480
202	306	481
202	305	481
202	305	481
201	304	481
201	304	481
201	304	480
201	309	481
201	316	481
201	289	481
201	301	481
201	301	480
201	300	481
201	300	480
200	299	481
200	299	481
200	298	481
200	298	480
200	297	481
200	297	481
200	296	481
200	296	481
200	295	481
200	295	481
199	294	481
199	294	481
199	293	481
199	292	481
199	292	481
199	291	481
199	291	481
199	290	481
199	290	481
199	289	480
198	289	481
198	287	481
198	287	481
198	287	481
198	287	481
198	286	481
198	286	481
198	285	481
198	284	481
198	284	480
197	283	481
197	283	481
197	282	481
197	281	481
197	281	481
197	281	481
197	280	481
197	279	482
197	279	481
197	279	481
196	279	481
196	278	481
196	277	481
196	277	482
196	276	481
196	276	481
196	275	481
196	274	481
196	274	481
196	274	481
195	273	481
195	272	481
195	272	481
195	271	482
195	271	481
195	270	482
195	269	480
195	269	481
195	268	481
195	268	481
194	267	481
194	267	481
194	266	482
194	265	481
194	265	481
194	264	481
194	264	482
194	263	481
194	263	481
194	262	481
193	262	482
193	261	481
193	260	481
193	260	481
193	260	481
193	259	481
193	259	482
193	258	482
193	258	481
193	257	481
192	257	481
192	256	481
192	255	482
192	255	481
192	254	482
192	254	481
192	253	481
192	252	482
192	252	482
192	251	481
191	251	481
191	250	482
191	250	482
191	249	482
191	248	481
191	248	482
191	247	482
191	247	482
191	246	482
191	246	481
190	245	482
190	244	482
190	244	482
190	243	482
190	243	482
190	242	482
190	242	482
190	241	482
190	240	481
190	240	482
189	239	482
189	238	482
189	238	483
189	238	482
189	237	482
189	237	482
189	236	482
189	235	483
189	235	482
189	234	482
188	234	482
188	234	482
188	233	483
188	232	483
188	232	482
188	231	482
188	231	483
188	230	482
188	230	482
188	229	483
187	228	482
187	228	482
187	227	483
187	227	483
187	226	482
187	225	482
187	223	483
187	223	482
187	223	483
187	223	483
186	222	483
186	222	482
186	221	482
186	220	483
186	220	483
186	219	482
186	219	483
186	218	482
186	218	483
186	217	483
185	217	483
185	216	483
185	216	483
185	215	483
185	214	483
185	214	482
185	213	483
185	212	483
185	212	483
185	211	482
184	211	483
184	210	483
184	210	483
184	209	483
184	209	483
184	208	483
184	208	483
184	207	483
184	206	483
184	206	483
183	205	483
183	204	484
183	204	483
183	203	484
183	203	483
183	202	483
183	201	483
183	201	483
183	200	484
183	200	483
182	199	484
182	198	483
182	198	484
182	197	484
182	197	483
182	196	484
182	195	484
182	195	484
182	194	483
182	194	484
181	193	484
181	191	484
181	191	484
181	191	483
181	191	483
181	190	484
181	190	485
181	189	484
181	189	484
181	188	484
180	188	484
180	187	484
180	186	483
180	186	484
180	185	485
180	185	485
180	184	484
180	183	484
180	183	484
180	182	485
179	182	485
179	181	484
179	180	484
179	179	484
179	179	485
179	178	484
179	178	485
179	177	484
179	177	484
179	176	485
178	175	485
178	175	484
178	174	484
178	173	485
178	173	485
178	172	484
178	172	485
178	171	485
178	171	485
178	170	485
177	170	485
177	169	485
177	168	486
177	168	485
177	167	485
177	166	486
177	166	485
177	165	486
177	165	485
177	164	485
176	164	485
176	163	485
176	163	485
176	162	486
176	161	486
176	159	485
176	159	486
176	159	486
176	159	485
176	158	486
175	158	486
175	159	486
175	159	486
175	158	485
175	157	485
175	157	485
175	156	486
175	155	486
175	155	486
175	154	485
174	154	486
174	232	486
174	231	486
174	231	486
174	230	486
174	229	486
174	229	486
174	228	486
174	228	486
174	227	486
173	227	486
173	574	486
173	574	487
173	573	486
173	573	487
173	572	486
173	573	487
173	572	487
173	571	486
173	572	487
172	571	487
172	795	487
172	795	486
172	795	487
172	794	487
172	794	487
172	794	487
172	793	487
172	793	487
172	793	487
171	793	487
171	913	487
171	913	488
171	912	487
171	913	487
171	912	488
171	912	487
171	912	487
171	912	487
171	912	487
170	912	487
170	819	487
170	818	488
170	819	487
170	818	488
170	818	487
170	818	487
170	818	487
170	818	488
170	818	487
169	818	488
169	648	488
169	648	488
169	647	488
169	647	489
169	647	488
169	647	488
169	647	489
169	647	488
169	647	488
168	647	488
168	442	489
168	442	489
168	443	488
168	443	488
168	443	489
168	443	488
168	442	489
168	442	488
168	443	489
167	443	489
167	255	488
167	255	488
167	254	489
167	255	488
167	255	489
167	255	489
167	254	489
167	254	489
167	254	489
166	255	489
166	336	488
166	336	489
166	336	489
166	336	489
166	335	489
166	335	489
166	335	489
166	334	489
166	334	490
165	334	489
165	502	489
165	501	490
165	501	490
165	501	489
165	501	489
165	500	490
165	500	490
165	500	490
165	500	489
164	499	489
164	639	490
164	639	490
164	639	489
164	638	490
164	638	490
164	638	490
164	638	489
164	637	490
164	637	490
163	637	491
163	753	490
163	753	490
163	753	490
163	752	491
163	752	490
163	752	491
163	751	490
163	751	491
163	751	490
162	751	491
162	851	491
162	850	490
162	850	491
162	850	491
162	850	490
162	849	491
162	849	491
162	849	491
162	849	491
161	848	490
161	932	491
161	931	491
161	931	491
161	931	491
161	930	491
161	930	491
161	930	491
161	930	491
161	930	491
160	929	491
160	998	491
160	998	491
160	998	492
160	997	491
160	997	492
160	997	491
160	997	492
160	996	491
160	996	492
159	996	491
159	1023	492
159	1023	492
159	1023	492
159	1023	492
159	1023	492
159	1023	492
159	1023	492
159	1023	493
159	1023	492
158	1023	492
158	1023	492
158	1023	492
158	1023	492
158	1023	492
158	1023	492
158	1023	492
158	1023	492
158	1023	493
158	1023	492
157	1023	492
157	1023	493
157	1023	494
157	1023	493
157	1023	494
157	1023	493
157	1023	493
157	1023	493
157	1023	493
157	1023	493
156	1023	493
156	1023	493
156	1023	493
156	1023	494
156	1023	494
156	1023	493
156	1023	493
156	1023	493
156	1023	493
156	1023	493
155	1023	493
155	1023	494
155	1023	493
155	1023	494
155	1023	493
155	1023	494
155	1023	494
155	1023	494
155	1023	493
155	1023	494
154	1023	494
154	1023	494
154	1023	494
154	1023	494
154	1023	494
154	1023	494
154	1023	495
154	1023	494
154	1023	495
154	1023	494
153	1023	495
153	1023	494
153	1023	494
153	1023	494
153	1023	495
153	1023	494
153	1023	494
153	1023	495
153	1023	495
153	1023	495
152	1023	495
152	1023	495
152	1023	495
152	1023	495
152	1023	495
152	1023	495
152	1023	494
152	1023	496
152	1023	495
152	1023	495
151	1023	494
151	1023	496
151	1023	496
151	1023	496
151	1023	495
151	1023	496
151	1023	496
151	1023	496
151	1023	496
151	1023	496
150	1023	495
150	1023	496
150	1023	496
150	1023	496
150	1023	496
150	1023	495
150	1023	496
150	1023	496
150	1023	496
150	1023	496
149	1023	496
149	1023	496
149	1023	497
149	1023	497
149	1023	496
149	1023	496
149	1023	497
149	1023	496
149	1023	496
149	1023	497
148	1023	496
148	1023	497
148	1023	497
148	1023	497
148	1023	497
148	1023	497
148	1023	496
148	1023	497
148	1023	498
148	1023	496
147	1023	497
147	1023	497
147	1023	498
147	1023	497
147	1023	498
147	1023	497
147	1023	498
147	1023	497
147	1023	497
147	1023	498
146	1023	498
146	1023	498
146	1023	498
146	1023	498
146	1023	498
146	1023	498
146	1023	497
146	1023	498
146	1023	498
146	1023	498
145	1023	498
145	1023	499
145	1023	498
145	1023	498
145	1023	498
145	1023	499
145	1023	499
145	1023	498
145	1023	498
145	1023	498
144	1023	499
144	1023	498
144	1023	498
144	1023	498
144	1023	499
144	1023	499
144	1023	499
144	1023	498
144	1023	498
144	1023	499
143	1023	499
143	1023	499
143	1023	499
143	1023	498
143	1023	499
143	1023	500
143	1023	499
143	1023	499
143	1023	500
143	1023	499
142	1023	499
142	1023	500
142	1023	500
142	1023	500
142	1023	500
142	1023	500
142	1023	500
142	1023	500
142	1023	500
142	1023	500
141	1023	500
141	1023	502
141	1023	503
141	1023	503
141	1023	502
141	1023	502
141	1023	502
141	1023	502
141	1023	502
141	1023	502
140	1023	503
140	1023	500
140	1023	500
140	1023	501
140	1023	499
140	1023	500
140	1023	500
140	1023	501
140	1023	500
140	1023	500
139	1023	501
139	1023	502
139	1023	501
139	1023	501
139	1023	502
139	1023	501
139	1023	502
139	1023	501
139	1023	501
139	1023	501
138	1023	501
138	1023	501
138	1023	501
138	1023	501
138	1023	501
138	1023	502
138	1023	502
138	1023	502
138	1023	502
138	1023	502
137	1023	502
137	1023	502
137	1023	502
137	1023	501
137	1023	502
137	1023	501
137	1023	502
137	1023	502
137	1023	502
137	1023	502
136	1023	502
136	1023	502
136	1023	502
136	1023	502
136	1023	502
136	1023	502
136	1023	501
136	1023	502
136	1023	502
136	1023	502
135	1023	502
135	1023	504
135	1023	504
135	1023	504
