V2_mean	Isense_mean	dt	V2Ref_set
510	510	500	102
PWM	V2_read	Isense_read
255	511	499
255	507	510
255	508	507
255	510	502
255	506	509
255	508	507
255	510	504
255	455	610
255	506	508
255	507	506
255	506	502
255	506	509
255	507	507
255	509	500
255	505	509
255	505	507
255	508	502
255	364	520
255	505	509
255	507	505
255	498	511
255	505	509
255	506	507
255	507	500
255	504	510
255	505	507
255	507	502
255	200	510
255	504	508
255	506	504
255	483	540
255	504	509
255	505	506
255	507	500
255	503	509
255	504	508
255	507	501
255	501	510
255	503	508
255	506	503
255	458	601
255	503	508
255	504	505
255	504	500
255	502	509
255	503	507
255	506	501
255	502	510
255	503	508
255	505	504
255	431	588
255	503	509
255	504	505
255	501	503
255	502	510
255	503	506
255	506	501
255	502	510
255	503	508
255	505	503
255	361	534
255	502	509
255	508	505
255	499	506
255	501	509
255	503	506
255	505	500
255	501	509
255	502	507
255	504	503
255	400	519
255	501	508
255	503	504
255	495	509
255	501	509
255	502	506
255	505	500
255	501	510
255	502	507
255	504	503
255	555	510
255	501	508
255	503	504
255	490	518
255	501	510
255	504	506
255	504	500
255	501	509
255	502	507
255	504	502
255	243	510
255	501	508
255	503	505
255	488	522
255	501	509
255	504	506
255	504	499
255	500	509
255	501	508
255	504	502
255	206	510
255	500	508
255	502	504
255	487	524
255	500	509
255	501	506
255	504	500
255	500	509
255	501	507
255	503	502
255	149	509
255	500	508
255	502	505
255	483	532
255	500	509
255	501	507
255	504	500
255	500	510
255	501	508
255	503	502
255	203	510
255	501	508
255	502	504
255	479	542
255	500	509
255	501	505
255	503	500
255	500	509
255	501	508
255	503	501
255	498	509
255	500	508
255	502	504
255	473	555
255	500	509
255	501	506
255	503	500
255	500	510
255	500	508
255	503	502
255	499	510
255	501	508
255	502	505
255	472	558
255	500	509
255	501	506
255	503	500
255	500	509
255	501	507
255	503	502
255	495	510
255	500	509
255	502	504
255	467	572
255	500	509
255	501	506
255	503	500
255	500	509
255	500	507
255	503	502
255	493	510
255	500	508
255	502	504
255	462	585
255	500	509
255	502	507
255	502	500
255	500	509
255	501	507
255	503	501
255	499	510
255	500	508
255	502	504
255	459	597
255	500	508
255	501	506
255	502	500
255	500	509
255	501	507
255	503	502
255	499	510
255	499	508
255	502	504
255	449	613
255	500	509
255	501	506
-255	502	501
-255	498	517
-255	496	516
-255	498	516
-255	500	515
-255	499	514
-255	499	514
-255	500	514
-255	500	513
-255	501	513
-255	502	513
-255	502	513
-255	503	512
-255	503	512
-255	504	512
-255	504	512
-255	504	512
-255	505	511
-255	505	512
-255	506	511
-255	506	511
-255	507	511
-255	507	511
-255	507	511
-255	508	510
-255	508	510
-255	507	498
-255	0	423
-255	578	444
-255	503	496
-255	502	514
-255	502	518
-255	503	520
-255	503	520
-255	504	519
-255	506	519
-255	506	518
-255	507	517
-255	508	517
-255	508	516
-255	509	515
-255	509	515
-255	510	514
-255	511	514
-255	511	513
-255	511	513
-255	511	513
-255	512	512
-255	512	512
-255	513	511
-255	513	512
-255	513	512
-255	514	512
-255	514	511
-255	514	510
-255	514	511
-255	515	510
-255	515	511
-255	515	510
-255	515	510
-255	515	510
-255	514	510
-255	515	502
-255	261	442
-255	451	438
-255	494	493
-255	507	512
-255	508	518
-255	509	519
-255	508	518
-255	510	518
-255	511	518
-255	512	518
-255	512	516
-255	513	516
-255	514	515
-255	514	515
-255	515	514
-255	514	514
-255	516	513
-255	516	513
-255	516	512
-255	516	512
-255	517	512
-255	517	512
-255	517	511
-255	517	511
-255	517	511
-255	518	512
-255	517	510
-255	518	510
-255	518	510
-255	518	510
-255	518	510
-255	518	509
-255	518	510
-255	518	510
-255	517	494
-255	240	412
-255	488	483
-255	508	511
-255	510	518
-255	512	519
-255	512	519
-255	512	519
-255	513	518
-255	514	517
-255	515	517
-255	515	516
-255	516	515
-255	515	515
-255	517	514
-255	517	514
-255	518	513
-255	518	513
-255	518	512
-255	518	512
-255	518	512
-255	518	511
-255	518	511
-255	519	510
-255	518	511
-255	518	511
-255	519	511
-255	519	510
-255	519	510
-255	519	510
-255	519	509
-255	519	510
-255	168	407
-255	511	518
-255	512	519
-255	513	519
-255	514	518
-255	514	517
-255	515	517
-255	516	516
-255	517	516
-255	518	515
-255	518	515
-255	518	514
-255	518	513
-255	518	514
-255	519	512
-255	519	513
-255	519	512
-255	519	512
-255	519	511
-255	519	512
-255	519	510
-255	520	511
-255	520	511
-255	520	510
-255	520	510
-255	520	510
-255	520	510
-255	520	510
-255	520	510
-255	520	510
-255	519	496
-255	0	412
-255	530	463
-255	509	504
-255	511	516
-255	512	519
-255	514	519
-255	514	518
-255	514	519
-255	515	517
-255	517	517
-255	517	517
-255	518	516
-255	518	515
-255	519	514
-255	518	514
-255	519	514
-255	520	513
-255	519	512
-255	520	513
-255	520	512
-255	520	511
-255	520	511
-255	520	511
-255	520	510
-255	520	510
-255	520	510
-255	521	509
-255	520	509
-255	519	496
-255	183	409
-255	482	481
-255	510	511
-255	512	518
-255	515	519
-255	513	520
-255	514	519
-197	515	518
-165	515	510
-133	496	516
-114	847	470
-82	516	512
-64	867	473
45	503	514
78	472	507
108	564	509
138	571	506
169	517	560
205	414	508
255	543	506
255	518	508
255	518	506
255	520	501
255	595	508
255	517	507
255	518	503
255	498	533
255	516	508
255	516	505
255	518	499
255	515	509
255	515	507
255	517	501
255	513	509
255	514	507
255	515	503
255	442	590
255	512	508
255	514	504
255	510	504
255	511	508
255	513	506
255	515	500
255	511	509
255	511	507
255	513	503
255	415	518
255	510	508
255	512	504
255	500	517
255	509	508
255	510	506
255	512	499
255	508	510
255	509	507
255	511	502
255	88	509
255	508	508
255	510	503
255	485	546
255	507	509
255	508	506
255	510	499
255	506	509
255	507	506
255	509	502
255	505	509
255	506	508
255	508	503
255	476	567
255	506	509
255	507	507
255	509	501
255	505	509
255	506	507
255	509	501
255	490	509
255	505	508
255	507	504
255	467	582
255	504	509
255	505	506
255	507	502
255	427	518
255	504	508
255	505	507
255	507	501
255	503	510
255	504	508
255	506	504
255	451	610
255	503	508
255	505	506
255	505	500
255	503	509
255	504	507
255	507	501
255	502	510
255	504	507
255	508	505
255	507	500
255	502	510
255	503	507
255	505	503
255	587	511
255	503	508
255	504	505
255	495	511
255	502	508
255	504	506
255	506	500
255	502	510
255	502	508
255	505	502
255	467	520
255	502	508
255	503	504
255	498	505
255	502	508
255	502	507
255	505	500
255	501	509
255	502	508
255	504	503
255	382	541
255	501	508
255	503	505
255	501	503
255	501	509
255	502	507
255	505	501
255	501	509
255	502	508
255	503	503
255	443	613
255	501	508
255	503	506
255	503	500
255	501	509
255	502	507
255	504	502
255	497	510
255	501	508
255	503	504
255	472	568
255	501	509
255	502	506
255	504	500
255	500	510
255	501	508
255	504	502
255	176	509
255	501	508
255	502	505
255	485	531
255	500	509
255	504	507
255	504	499
255	500	510
255	501	507
255	503	503
255	589	511
255	501	509
255	502	505
255	495	510
255	501	509
255	501	506
255	504	500
255	500	510
255	501	507
255	503	502
255	375	538
255	500	508
255	502	505
255	500	502
255	500	509
255	501	507
255	504	501
255	500	510
255	501	508
255	502	504
255	450	611
255	500	509
255	502	506
255	503	500
255	500	510
255	501	507
255	503	502
255	498	510
255	500	508
255	502	504
255	477	550
-255	499	509
-255	496	516
-255	497	516
-255	498	515
-255	499	514
-255	499	514
-255	504	514
-255	501	513
-255	501	513
-255	502	513
-255	502	512
-255	503	513
-255	503	513
-255	504	513
-255	504	512
-255	505	512
-255	505	511
-255	505	511
-255	506	511
-255	506	510
-255	507	511
-255	507	510
-255	507	510
-255	507	510
-255	507	499
-255	2	420
-255	478	451
-255	504	501
-255	502	515
-255	502	519
-255	504	520
-255	503	520
-255	504	519
-255	505	518
-255	505	517
-255	507	517
-255	508	516
-255	508	516
-255	509	515
-255	510	515
-255	510	514
-255	510	514
-255	511	513
-255	511	513
-255	512	513
-255	512	512
-255	512	512
-255	512	512
-255	513	511
-255	513	511
-255	513	511
-255	513	510
-255	514	511
-255	514	510
-255	514	510
-255	514	510
-255	514	510
-255	514	510
-255	515	501
-255	91	431
-255	510	451
-255	505	502
-255	508	516
-255	507	519
-255	509	519
-255	509	520
-255	510	518
-255	511	518
-255	512	517
-255	513	516
-255	514	516
-255	514	515
-255	514	514
-255	514	514
-255	515	513
-255	515	513
-255	514	513
-255	516	513
-255	516	512
-255	516	512
-255	517	511
-255	517	511
-255	517	511
-255	517	510
-255	517	510
-255	517	510
-255	517	510
-255	517	510
-255	518	510
-255	518	510
-255	518	510
-255	512	496
-255	163	408
-255	478	480
-255	508	511
-255	510	518
-255	512	520
-255	512	519
-255	512	519
-255	513	518
-255	515	517
-255	515	516
-255	516	515
-255	516	515
-255	516	514
-255	517	514
-255	517	513
-255	520	513
-255	517	512
-255	518	512
-255	518	512
-255	518	511
-255	518	511
-255	518	511
-255	519	511
-255	519	511
-255	519	510
-255	519	510
-255	519	510
-255	519	510
-255	519	510
-255	519	510
-255	519	509
-255	518	491
-255	363	418
-255	518	487
-255	511	512
-255	511	518
-255	513	519
-255	513	519
-255	514	518
-255	515	518
-255	515	517
-255	516	517
-255	517	515
-255	517	515
-255	518	514
-255	518	514
-255	518	513
-255	520	513
-255	519	513
-255	519	512
-255	519	511
-255	519	512
-255	519	511
-255	519	511
-255	519	510
-255	519	510
-255	520	510
-255	520	510
-255	520	509
-255	520	510
-255	520	510
-255	520	511
-255	520	510
-255	516	490
-219	153	409
-180	520	511
-141	503	510
-102	508	511
-63	503	502
53	502	514
90	559	510
127	567	507
164	555	549
202	518	554
255	527	498
255	518	508
255	519	506
255	520	502
255	423	517
255	517	506
255	518	504
255	508	512
255	516	507
255	516	505
255	519	499
255	514	509
255	515	507
255	517	502
255	249	509
255	514	508
255	515	504
255	495	533
255	512	508
255	513	506
255	515	499
255	511	509
255	512	507
255	514	501
255	330	510
255	511	508
255	512	503
255	487	549
255	510	508
255	511	505
255	512	499
255	509	509
255	509	506
255	512	501
255	507	509
255	509	508
255	510	503
255	484	552
255	508	509
255	509	506
255	511	500
255	507	509
255	508	506
255	511	502
255	78	509
255	507	508
255	508	504
255	491	528
255	506	509
255	507	505
255	510	500
255	506	510
255	506	507
255	509	502
255	546	510
255	506	508
255	507	505
255	499	511
255	505	509
255	505	507
255	508	500
255	504	510
255	504	507
255	507	502
255	364	528
255	504	508
255	506	505
255	503	502
255	503	509
255	504	507
255	507	501
255	503	509
255	504	508
255	506	503
255	452	612
255	503	509
255	505	505
255	505	500
255	505	509
255	504	507
255	506	501
255	502	510
255	503	508
255	505	504
255	483	539
255	503	509
255	504	506
255	506	500
255	502	509
255	503	507
255	505	502
255	620	508
255	502	509
255	504	505
255	497	508
255	502	509
255	503	506
255	505	501
255	502	510
255	502	508
255	504	504
255	419	585
255	502	509
255	503	506
255	503	500
255	501	509
255	502	507
255	505	502
255	501	509
255	502	507
255	503	503
255	473	560
255	502	508
255	503	506
255	505	500
255	501	509
255	502	506
255	505	502
255	419	511
255	501	509
255	503	505
255	495	510
255	501	509
255	502	507
255	505	501
255	500	509
255	501	508
255	504	503
255	405	584
255	501	509
255	502	505
255	502	501
255	500	509
255	501	507
255	504	501
255	494	509
255	499	508
255	503	504
255	477	548
255	501	509
255	502	506
255	504	500
255	500	510
255	501	507
-255	504	502
-255	497	517
-255	497	516
-255	498	515
-255	499	515
-255	500	515
-255	504	514
-255	501	514
-255	502	514
-255	501	513
-255	503	513
-255	503	512
-255	504	512
-255	504	511
-255	505	511
-255	505	511
-255	505	511
-255	505	512
-255	506	511
-255	506	511
-255	507	510
-255	507	511
-255	507	511
-255	508	511
-255	507	479
-255	402	417
-255	495	481
-255	500	511
-255	502	518
-255	502	520
-255	503	520
-255	504	520
-255	505	518
-255	506	518
-255	507	517
-255	507	517
-255	510	516
-255	509	516
-255	509	514
-255	510	515
-255	510	514
-255	511	513
-255	511	513
-255	511	513
-255	511	512
-255	512	512
-255	512	512
-255	512	511
-255	513	512
-255	513	511
-255	513	511
-255	513	510
-255	516	510
-255	514	510
-255	514	510
-255	514	509
-255	515	510
-255	515	500
-255	156	430
-255	534	449
-255	504	501
-255	507	516
-255	507	519
-255	509	520
-255	509	519
-255	511	518
-255	511	518
-255	512	517
-255	512	516
-255	514	516
-255	514	515
-255	514	514
-255	515	514
-255	517	513
-255	515	513
-255	516	513
-255	516	512
-255	516	512
-255	516	511
-255	515	511
-255	517	510
-255	517	511
-255	517	511
-255	517	510
-255	517	510
-255	518	510
-255	518	510
-255	518	509
-255	518	509
-255	518	500
