V2_mean	Isense_mean	dt
255	504	544
255	491	544
255	478	544
255	466	544
255	454	544
255	440	544
255	431	543
255	435	543
255	462	544
255	497	544
255	532	543
255	559	544
255	577	544
255	586	544
255	582	543
255	567	544
255	552	544
255	538	544
255	525	544
255	511	544
255	498	544
255	486	544
255	473	544
255	460	544
255	449	544
255	437	543
255	430	543
255	447	543
255	480	544
255	516	543
255	546	544
255	570	543
255	583	543
255	585	544
255	575	544
255	560	544
255	545	544
255	531	544
255	518	544
255	505	544
255	492	545
255	479	544
255	466	544
255	455	544
255	443	544
255	432	543
255	433	544
-255	461	544
-254	0	542
-253	0	541
-252	0	539
-251	0	538
-250	0	537
-249	0	535
-248	0	533
-247	0	532
-246	0	531
-245	0	529
-244	0	528
-243	0	526
-242	0	525
-241	0	524
-240	0	523
-239	0	521
-238	0	520
-237	0	519
-236	0	518
-235	0	516
-234	0	514
-233	0	514
-232	0	512
-231	0	512
-230	0	510
-229	0	509
-228	0	508
-227	0	508
-226	0	507
-225	0	506
-224	0	505
-223	4	504
-222	12	504
-221	24	503
-220	31	503
-219	40	501
-218	48	501
-217	57	500
-216	65	500
-215	73	499
-214	82	499
-213	90	499
-212	98	498
-211	106	498
-210	113	497
-209	121	496
-208	128	497
-207	135	496
-206	144	496
-205	148	496
-204	156	495
-203	162	495
-202	169	494
-201	175	494
-200	242	494
-199	562	494
-198	794	494
-197	929	493
-196	845	493
-195	676	493
-194	472	492
-193	280	492
-192	343	493
-191	478	492
-190	592	493
-189	687	492
-188	767	492
-187	832	492
-186	888	492
-185	933	492
-184	971	492
-183	1000	491
-182	1023	492
-181	1023	492
-180	1023	493
-179	1023	492
-178	1023	492
-177	1023	492
-176	1023	492
-175	1023	492
-174	1023	492
-173	1023	492
-172	1023	492
-171	1023	492
-170	1023	493
-169	1023	492
-168	1023	494
-167	1023	493
-166	1023	493
-165	1023	493
-164	1023	494
-163	1023	492
-162	1023	493
-161	1023	494
-160	1023	494
-159	1023	494
-158	1023	494
-157	1023	494
-156	1023	494
-155	1023	494
-154	1023	494
-153	1023	494
-152	1023	495
-151	1023	495
-150	1023	495
-149	1023	495
-148	1023	495
-147	1023	495
-146	1023	496
-145	1023	496
-144	1023	496
-143	1023	496
-142	1023	496
-141	1023	496
-140	1023	496
-139	1023	497
-138	1023	497
-137	1023	497
-136	1023	497
-135	1023	498
-134	1023	498
-133	1023	498
-132	1023	498
-131	1023	498
-130	1023	499
-129	1023	499
-128	1023	499
-127	1023	499
-126	1023	500
-125	1023	499
-124	1023	500
-123	1023	500
-122	1023	500
-121	1023	500
-120	1023	501
-119	1023	502
-118	1023	501
-117	1023	501
-116	1023	501
-115	1023	502
-114	1023	502
-113	1023	503
-112	1023	503
-111	1023	503
-110	1023	503
-109	1023	503
-108	1023	504
-107	1023	504
-106	1023	505
-105	1023	504
-104	1023	505
-103	1023	505
-102	1023	506
-101	1023	506
-100	1023	506
-99	1023	506
-98	1023	507
-97	1023	507
-96	1023	507
-95	1023	508
-94	1023	508
-93	1023	508
-92	1023	508
-91	1023	509
-90	1023	509
-89	936	509
-88	918	510
-87	888	510
-86	853	509
-85	818	509
-84	774	510
-83	730	510
-82	683	509
-81	632	509
-80	579	510
-79	524	509
-78	468	509
-77	414	509
-76	363	509
-75	313	510
-74	278	509
-73	250	510
-72	230	510
-71	222	510
-70	221	509
-69	230	509
-68	243	509
-67	260	509
-66	280	509
-65	302	510
-64	325	509
-63	349	508
-62	372	509
-61	396	510
-60	418	510
-59	443	510
-58	465	509
-57	487	509
-56	508	510
0	528	509
1	508	510
2	510	509
3	510	509
4	516	509
5	496	509
6	585	510
7	586	509
8	587	509
9	588	509
10	587	509
11	587	509
12	586	509
13	584	509
14	577	510
15	569	509
16	559	509
17	548	510
18	537	510
19	525	509
20	513	509
21	500	510
22	488	509
23	474	510
24	461	510
25	447	509
26	434	509
27	421	509
28	408	509
29	396	509
30	384	509
31	373	509
32	362	509
33	351	509
34	342	509
35	334	509
36	326	510
37	320	509
38	315	509
39	311	509
40	308	509
41	307	510
42	307	509
43	309	508
44	312	509
45	316	509
46	322	509
47	330	509
48	339	509
49	350	509
50	363	509
51	377	509
52	392	510
53	407	509
54	428	509
55	447	509
56	469	509
57	491	510
58	515	509
59	540	509
60	566	508
61	593	509
62	619	509
63	645	510
64	671	510
65	695	509
66	718	509
67	739	509
68	758	509
69	773	509
70	784	509
71	787	509
72	791	509
73	784	509
74	769	509
75	749	509
76	721	510
77	689	509
78	650	509
79	610	508
80	567	509
81	525	509
82	485	510
83	445	510
84	405	509
85	368	509
86	333	509
87	297	509
88	265	510
89	236	509
90	207	509
91	182	509
92	159	508
93	137	509
94	116	508
95	97	509
96	80	509
97	64	509
98	50	509
99	38	510
100	28	509
101	19	509
102	12	509
103	8	509
104	4	509
105	4	509
106	3	509
107	3	509
108	3	509
109	1	510
110	2	509
111	2	509
112	1	509
113	2	510
114	2	508
115	1	510
116	1	509
117	1	510
118	1	509
119	0	509
120	1	509
121	1	509
122	1	510
123	0	509
124	1	510
125	0	509
126	0	509
127	0	509
128	0	509
129	0	509
130	0	509
131	0	510
132	0	508
133	0	510
134	0	509
135	0	510
136	0	510
137	0	509
138	0	509
139	0	509
140	0	510
141	0	510
142	0	510
143	0	509
144	0	510
145	0	510
146	0	510
147	0	510
148	0	510
149	0	510
150	0	511
151	0	511
152	0	511
153	0	511
154	0	510
155	0	512
156	0	511
157	0	512
158	0	511
159	0	512
160	0	512
161	0	512
162	0	513
163	0	513
164	0	513
165	0	512
166	0	511
167	0	513
168	0	514
169	0	514
170	0	513
171	0	514
172	0	514
173	0	515
174	0	514
175	0	515
176	0	514
177	0	515
178	0	515
179	0	516
180	0	516
181	0	516
182	0	516
183	0	516
184	0	517
185	0	517
186	0	518
187	0	517
188	0	517
189	0	518
190	0	519
191	0	518
192	0	518
193	0	519
194	0	519
195	75	519
196	264	520
197	463	520
198	798	519
199	1003	521
255	1023	521
255	835	522
255	824	522
255	813	522
255	801	523
255	791	523
255	780	524
255	767	525
255	757	525
255	747	525
255	735	526
255	735	526
255	742	527
255	755	528
255	762	528
255	763	527
255	751	529
255	739	530
255	726	530
255	714	530
255	702	530
255	690	531
255	678	532
255	667	532
255	656	532
255	645	531
255	633	532
255	623	533
255	611	533
255	605	532
255	617	533
255	641	533
255	661	534
255	681	534
255	690	534
255	688	534
255	674	535
255	662	535
255	648	535
255	636	536
255	623	536
255	611	536
255	599	536
255	587	537
255	575	537
255	564	537
255	553	536
255	544	536
255	535	538
255	554	537
255	581	537
255	606	537
255	631	538
255	644	538
255	651	538
255	641	537
255	627	538
255	616	538
255	600	539
255	587	539
255	574	539
255	562	539
255	550	539
255	539	540
255	526	539
255	515	539
255	504	540
255	493	540
255	503	540
255	530	540
255	563	539
255	588	540
255	611	540
255	623	541
255	624	540
255	611	540
255	597	541
255	583	541
255	570	541
255	557	541
255	544	541
255	532	540
255	518	541
255	507	541
255	495	541
255	483	541
255	473	540
255	471	541
255	496	541
255	529	541
255	559	541
255	586	542
255	602	541
255	611	541
255	604	541
255	589	542
255	575	542
255	561	542
255	547	542
255	534	543
255	521	542
255	509	543
255	497	542
255	485	543
255	473	542
255	462	542
255	452	542
255	468	542
255	499	542
255	535	542
255	561	542
255	586	542
255	599	542
255	601	542
255	589	543
255	573	543
255	560	542
255	546	543
255	532	542
255	520	543
255	507	543
255	494	543
255	482	543
255	470	542
255	458	543
255	445	543
255	449	543
255	475	542
255	510	542
255	542	542
255	569	542
255	587	543
255	596	543
255	590	544
255	576	543
255	561	544
255	548	543
255	533	544
255	518	544
255	507	544
255	494	543
255	482	544
255	470	543
255	458	544
255	447	544
255	437	543
255	453	543
255	486	543
255	523	543
255	550	543
255	575	543
255	589	543
255	592	543
255	580	543
255	565	544
255	551	544
255	537	544
255	524	544
255	511	543
255	498	544
255	485	543
255	473	543
255	461	544
255	449	544
255	438	544
255	441	543
255	468	543
255	504	543
255	536	544
255	564	543
255	581	543
255	591	544
255	585	544
255	571	544
255	556	544
255	542	543
255	528	544
255	515	544
255	501	544
255	489	544
255	477	543
255	464	544
255	453	543
255	441	543
255	432	544
255	449	543
255	482	543
255	519	543
255	546	543
255	572	543
255	586	544
255	589	543
255	578	543
255	562	545
255	548	544
255	534	543
255	521	544
255	508	544
255	495	544
255	481	544
255	470	544
255	458	544
255	445	544
255	435	544
255	436	543
255	462	543
255	499	544
255	532	544
255	560	543
255	578	543
255	588	543
255	584	543
255	569	544
255	554	543
255	540	544
255	527	544
255	513	544
255	500	545
255	487	544
255	475	544
255	463	543
255	451	544
255	439	543
255	433	544
255	451	544
255	483	543
255	519	543
255	544	543
255	571	544
255	585	544
255	587	544
255	576	543
255	561	544
255	547	545
255	533	544
255	520	544
255	507	544
255	493	544
255	480	543
255	468	544
255	456	544
255	446	544
255	433	543
255	437	543
255	463	543
255	499	544
255	531	544
255	561	544
255	578	544
255	588	543
255	583	544
255	570	543
255	554	544
255	540	544
255	526	544
255	512	544
255	499	544
255	487	545
255	475	544
255	462	544
255	451	543
255	439	544
255	429	543
255	444	544
255	476	544
255	513	543
255	542	544
255	568	543
255	582	543
255	587	544
255	576	544
255	561	544
255	547	544
255	533	545
255	519	544
255	506	545
255	493	544
255	480	544
255	470	544
255	456	544
255	441	544
255	433	543
255	439	544
255	464	543
255	500	543
255	531	543
255	559	544
255	576	543
255	587	543
255	583	544
255	568	544
255	554	544
255	539	544
255	525	544
255	512	544
255	498	544
255	487	544
255	474	544
255	462	544
255	450	543
255	438	544
255	428	543
255	443	543
255	476	543
255	512	544
255	542	543
255	568	543
255	583	544
255	588	544
255	578	544
255	562	544
255	547	544
255	533	544
255	520	545
255	506	544
255	494	543
255	480	544
255	468	544
255	456	544
255	446	544
255	433	543
255	433	544
255	457	543
255	493	543
255	528	543
255	556	543
255	575	544
255	586	544
255	583	544
255	569	544
255	555	544
255	541	544
255	526	544
255	512	544
255	499	544
255	487	544
255	474	544
255	462	543
255	452	543
255	438	543
255	430	543
255	445	544
255	476	543
255	512	544
255	541	543
255	567	544
255	582	543
255	587	544
255	577	544
