V2_mean	Isense_mean	dt
509	509	500
-255	509	474	-102
-255	509	474	-102
-255	509	475	-102
-255	509	475	-102
-255	509	474	-102
-255	509	474	-102
-255	509	473	-102
-255	509	474	-102
-255	509	474	-102
-255	509	475	-102
-255	509	474	-102
-255	509	474	-102
-255	509	474	-102
-255	510	474	-103
-255	510	475	-103
-255	509	475	-102
-255	509	474	-102
-255	509	474	-102
-255	510	475	-103
-255	509	474	-102
-255	509	475	-102
-255	509	474	-102
-255	510	475	-103
-255	509	475	-102
-255	509	474	-102
-255	509	474	-102
-255	509	474	-102
-255	509	474	-102
-255	509	474	-102
-255	509	475	-102
-255	509	474	-102
-255	510	475	-103
-255	510	474	-103
-255	509	475	-102
-255	510	474	-103
-255	509	474	-102
-255	510	474	-103
-255	510	474	-103
-255	510	474	-103
-255	510	475	-103
-255	509	474	-102
-255	510	474	-103
-255	510	474	-103
-255	509	474	-102
-255	509	474	-102
-255	509	474	-102
-255	509	474	-102
-255	509	474	-102
-255	510	475	-103
-255	510	474	-103
-255	509	474	-102
-255	510	474	-103
-255	509	474	-102
-255	509	475	-102
